4,453,49.44,-5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/4/10 22:21,2023/4/10 22:21
2,312,94.16,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/4/18 20:26,2023/4/18 20:26
5,221,96.47,+1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/4/21 10:58,2023/4/21 10:58
1,221,46.24,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/4/28 8:18,2023/4/28 8:18
4,241,86.07,+9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/5/4 17:32,2023/5/4 17:32
7,221,91.23,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/5/29 23:39,2023/5/29 23:39
1,40,69.67,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/1 10:13,2023/6/1 10:13
1,221,69.36,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/5 17:21,2023/6/5 17:21
8,26,14.03,-4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/5 22:36,2023/6/5 22:36
1,221,94.97,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/7 23:05,2023/6/7 23:05
1,221,57.51,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/8 21:49,2023/6/8 21:49
6,26,65.29,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/10 0:25,2023/6/10 0:25
8,221,15.88,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/17 12:03,2023/6/17 12:03
4,545,39.00,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/21 19:18,2023/6/21 19:18
1,221,62.28,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/6/27 18:08,2023/6/27 18:08
9,241,47.45,-6,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/7/1 4:24,2023/7/1 4:24
1,40,28.29,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/7/5 8:42,2023/7/5 8:42
8,453,39.22,-0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/7/17 22:31,2023/7/17 22:31
